state_clean,district,age_0_5,age_5_17,age_18_greater,total,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,n_total,n_youth_pct,n_demo_total,n_bio_total,priority
maharashtra,Mumbai,10594,3881,77,14552,26.669873556899393,7094.0,128389.0,135483.0,119615.0,284744.0,404359.0,0.33307391214777854,0.2666987355689939,0.302922506947969,0.6675212377138215,0.3773393020763291
maharashtra,Mumbai City,2314,449,166,2929,15.329463980880847,4950.0,46925.0,51875.0,28377.0,19194.0,47571.0,0.06702222629157414,0.15329463980880847,0.11598580669106746,0.0785308421459253,0.10068476892165162
maharashtra,Mumbai Suburban,12480,4946,790,18216,27.151954325867365,19869.0,173108.0,192977.0,99373.0,74817.0,174190.0,0.4169432554306773,0.27151954325867367,0.4314716726327157,0.28755517843641565,0.3576153954292317
maharashtra,Mumbai( Sub Urban ),340,79,0,419,18.85441527446301,51.0,3590.0,3641.0,454.0,4473.0,4927.0,0.009568063726051228,0.1885441527446301,0.008140806210355213,0.00813355740373282,0.053739733213093055
maharashtra,Nagpur,10093,1502,233,11828,12.698681095705105,13044.0,145857.0,158901.0,112851.0,238072.0,350923.0,0.2707212671961911,0.12698681095705106,0.355282133378647,0.579308375236479,0.3134172479809549
maharashtra,Nanded,9164,2447,336,11947,20.482129404871515,7187.0,229602.0,236789.0,124730.0,217810.0,342540.0,0.2734451896445167,0.20482129404871516,0.5294296516736612,0.5654696068753075,0.36589099159755334
maharashtra,Nandurbar,7649,2630,237,10516,25.00950931913275,2966.0,38078.0,41044.0,67146.0,132601.0,199747.0,0.24068944995078628,0.2500950931913275,0.09176908818945877,0.32974501536907236,0.23106790149231332
maharashtra,Nandurbar *,106,33,1,140,23.57142857142857,0.0,600.0,600.0,16.0,1629.0,1645.0,0.0031817245404811498,0.2357142857142857,0.0013415225834147563,0.002715587970192914,0.06085359712846136
maharashtra,Nashik,16262,5802,304,22368,25.938841201716738,14785.0,231315.0,246100.0,213100.0,363506.0,576606.0,0.5119829697621718,0.2593884120171674,0.5502478462972858,0.9518688858000337,0.5444644888405159
maharashtra,Osmanabad,3303,713,10,4026,17.70988574267263,3015.0,105818.0,108833.0,62688.0,92367.0,155055.0,0.09213267104630668,0.1770988574267263,0.24333654553463027,0.2559668648743236,0.17638183130467966
maharashtra,Palghar,7343,3191,165,10699,29.82521731002897,9003.0,113104.0,122107.0,91196.0,66756.0,157952.0,0.24487833909400966,0.29825217310028973,0.2730154968217094,0.26074927116590346,0.26702341555549836
maharashtra,Parbhani,5062,1011,199,6272,16.11926020408163,4432.0,112397.0,116829.0,77890.0,106136.0,184026.0,0.1435438459953762,0.1611926020408163,0.2612145698296043,0.3037925786034779,0.20353992629520218
maharashtra,Pune,24088,6536,1139,31763,20.577401378962946,32644.0,405834.0,438478.0,283480.0,322282.0,605762.0,0.7270355025522467,0.20577401378962948,0.9803802322175592,1.0,0.7019819757842056
maharashtra,Raigad,2585,743,105,3433,21.642877949315466,3584.0,38777.0,42361.0,4153.0,9872.0,14025.0,0.0785588390138943,0.21642877949315467,0.09471373026005415,0.023152657314258734,0.10517606604301426
maharashtra,Raigarh,4414,815,1,5230,15.583173996175908,4049.0,81818.0,85867.0,74452.0,82211.0,156663.0,0.11969235699407145,0.15583173996175909,0.19198753278345812,0.2586213727503541,0.17097204104512723
maharashtra,Raigarh(MH),72,16,0,88,18.181818181818183,8.0,845.0,853.0,24.0,476.0,500.0,0.001991439100876691,0.18181818181818185,0.0019071979394213118,0.0008254066778701866,0.0466980700633106
maharashtra,Ratnagiri,2352,219,32,2603,8.41336918939685,2652.0,50357.0,53009.0,56842.0,82347.0,139189.0,0.0595600521894385,0.08413369189396849,0.11852128437372136,0.22977506017214683,0.11153871014896924
maharashtra,Sangli,5697,1802,133,7632,23.61111111111111,3462.0,86422.0,89884.0,94241.0,128772.0,223013.0,0.17467438826195436,0.2361111111111111,0.20096902647941992,0.36815283890372785,0.23398818674609134
maharashtra,Satara,5148,717,156,6021,11.908320876930741,3951.0,94272.0,98223.0,103754.0,105815.0,209569.0,0.13779842973882392,0.11908320876930742,0.21961395451791269,0.34595930414915427,0.1911149043343286
maharashtra,Sindhudurg,1121,59,22,1202,4.908485856905158,1069.0,26823.0,27892.0,21284.0,27093.0,48377.0,0.027491015633941445,0.049084858569051586,0.062362913161007304,0.07986139771065204,0.05033793228847427
maharashtra,Solapur,9537,2495,260,12292,20.29775463716238,7735.0,257811.0,265546.0,154623.0,179884.0,334507.0,0.2813422757342001,0.20297754637162382,0.5937265932257582,0.552208623188645,0.37840122638275664
maharashtra,Thane,29092,13629,967,43688,31.19620948544223,36090.0,411163.0,447253.0,202896.0,368377.0,571273.0,1.0,0.3119620948544223,1.0,0.9430650981738703,0.8166035433483797
maharashtra,Wardha,1859,89,5,1953,4.5570916538658475,2320.0,28022.0,30342.0,41487.0,84972.0,126459.0,0.04468148419438277,0.045570916538658475,0.06784079704328422,0.20876020615357185,0.0823514492420698
maharashtra,Washim,3041,300,45,3386,8.860011813349084,1584.0,52290.0,53874.0,44911.0,93709.0,138620.0,0.07748300409732872,0.08860011813349085,0.12045531276481096,0.22883574737273055,0.11912729299494607
maharashtra,Washim *,28,4,0,32,12.5,6.0,989.0,995.0,60.0,779.0,839.0,0.0007095932428411197,0.125,0.0022246916174961376,0.0013850324054661732,0.03222030243958686
maharashtra,Yavatmal,6054,1339,201,7594,17.632341322096394,5104.0,191008.0,196112.0,92600.0,234587.0,327187.0,0.1738045642868588,0.17632341322096395,0.43848112813105783,0.5401246694246256,0.30063361031677827
manipur,Bishnupur,516,559,42,1117,50.044762757385854,5183.0,36872.0,42055.0,19678.0,10631.0,30309.0,0.025545356742280312,0.5004476275738585,0.09402955374251262,0.05003450199913497,0.16286559290159225
manipur,Chandel,244,510,5,759,67.19367588932806,1247.0,7742.0,8989.0,4719.0,3964.0,8683.0,0.017350699292695768,0.6719367588932806,0.020098244170525408,0.014334012367893662,0.18094338578344749
manipur,Churachandpur,1256,3274,108,4638,70.59077188443294,2734.0,16539.0,19273.0,11461.0,7351.0,18812.0,0.10614141506626684,0.7059077188443295,0.043091941250254326,0.0310551008481879,0.22845583340396422
manipur,Imphal East,559,564,9,1132,49.82332155477032,7534.0,48486.0,56020.0,36938.0,22336.0,59274.0,0.02588870831139698,0.49823321554770317,0.12525349187149107,0.09785031084815489,0.1782401123398439
manipur,Imphal West,645,559,32,1236,45.226537216828476,7316.0,52034.0,59350.0,36009.0,25302.0,61311.0,0.0282692791906059,0.4522653721682848,0.13269894220944298,0.10121301765379803,0.16974298273143146
manipur,Jiribam,53,91,1,145,62.758620689655174,305.0,1692.0,1997.0,452.0,1514.0,1966.0,0.00329617506352004,0.6275862068965518,0.004465034331798781,0.003245499057385574,0.15959231967420684
manipur,Kakching,39,69,1,109,63.30275229357798,600.0,2725.0,3325.0,1363.0,684.0,2047.0,0.00247213129764003,0.6330275229357798,0.007434270983090107,0.003379214939200544,0.16128482387257706
manipur,Pherzawl,1,10,0,11,90.9090909090909,14.0,162.0,176.0,2.0,0.0,2.0,0.00022890104607778056,0.9090909090909091,0.0003935132911349952,3.3016267114807466e-06,0.22743220562242378
manipur,Senapati,764,721,16,1501,48.0346435709527,4776.0,20734.0,25510.0,12619.0,9977.0,22596.0,0.03433515691166709,0.48034643570952706,0.05703706850485072,0.037301778586309474,0.1509716832646973
manipur,Tamenglong,297,634,29,960,66.04166666666667,2211.0,8220.0,10431.0,4067.0,3787.0,7854.0,0.021951610318859154,0.6604166666666668,0.02332237011266554,0.012965488095984891,0.1800448019199975
manipur,Thoubal,423,638,6,1067,59.79381443298969,7639.0,51605.0,59244.0,32794.0,23249.0,56043.0,0.02440085151189141,0.5979381443298969,0.13246193988637303,0.09251653289575774,0.20302052866806236
manipur,Ukhrul,343,424,14,781,54.289372599231754,1903.0,13273.0,15176.0,6363.0,7327.0,13690.0,0.017854281594066882,0.5428937259923176,0.0339315778765039,0.02259963484008571,0.15327867259932074
meghalaya,East Garo Hills,1012,3366,1674,6052,55.61797752808989,251.0,6094.0,6345.0,975.0,1749.0,2724.0,0.13850802298166504,0.5561797752808989,0.014186601319611048,0.004496815581036777,0.19125943524393707
meghalaya,East Jaintia Hills,983,2354,1796,5133,45.8601207870641,445.0,2949.0,3394.0,2042.0,740.0,2782.0,0.11747201684711699,0.45860120787064096,0.007588546080182805,0.004592562755669718,0.1582017296313217
meghalaya,East Khasi Hills,4258,14606,9948,28812,50.69415521310565,1876.0,14484.0,16360.0,8982.0,12022.0,21004.0,0.6594868038546936,0.5069415521310565,0.03657884910777569,0.034673683723970804,0.37180627594825616
meghalaya,Eastern West Khasi Hills,3,226,589,818,27.628361858190708,49.0,257.0,306.0,2.0,6.0,8.0,0.018701215464554673,0.2762836185819071,0.0006841765175415257,1.3206506845922986e-05,0.0757558066629484
meghalaya,Jaintia Hills,4,0,0,4,0.0,1.0,24.0,25.0,1.0,7.0,8.0,6.867031382333417e-05,0.0,5.589677430894818e-05,1.3206506845922986e-05,3.785526606914119e-05
meghalaya,Kamrup,13,71,59,143,49.65034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.003250394854304484,0.49650349650349657,0.0,0.0,0.1252635123248807
meghalaya,North Garo Hills,457,1854,758,3069,60.410557184750736,182.0,3650.0,3832.0,816.0,427.0,1243.0,0.07022684093666308,0.6041055718475073,0.008567857566075577,0.002051961001185284,0.17772975100316107
meghalaya,Ri Bhoi,1338,4598,3372,9308,49.39836699613236,866.0,7350.0,8216.0,2847.0,1677.0,4524.0,0.21303820358459039,0.4939836699613236,0.01836991590889273,0.0074682796213694485,0.20322692785098997
meghalaya,South Garo Hills,568,2427,1446,4441,54.64985363656834,250.0,3754.0,4004.0,584.0,701.0,1285.0,0.10163206445853457,0.5464985363656834,0.00895242737332114,0.0021212951621263796,0.17441060115899742
meghalaya,South West Garo Hills,2417,1656,883,4956,33.41404358353511,493.0,6689.0,7182.0,2485.0,2430.0,4915.0,0.11342046833154026,0.33414043583535114,0.016058025323474633,0.008113747643463934,0.12806662746826458
meghalaya,South West Khasi Hills,789,1543,1114,3446,44.77655252466628,643.0,4097.0,4740.0,1894.0,1538.0,3432.0,0.0788564103737954,0.4477655252466628,0.010598028408976574,0.005665591436900961,0.1427938489116696
meghalaya,West Garo Hills,4545,6790,4540,15875,42.77165354330709,1141.0,13829.0,14970.0,8275.0,25195.0,33470.0,0.3633575205438689,0.4277165354330709,0.03347098845619817,0.05525272301663029,0.2518490083431875
meghalaya,West Jaintia Hills,2382,5636,3798,11816,47.6980365605958,898.0,6562.0,7460.0,4302.0,1875.0,6177.0,0.27044658594089777,0.476980365605958,0.016679597453790135,0.010197074098408285,0.2192767307912434
meghalaya,West Khasi Hills,2410,8178,5310,15898,51.44043275883759,1331.0,9213.0,10544.0,3326.0,2728.0,6054.0,0.3638839929498478,0.5144043275883758,0.023575023532541983,0.00999402405565222,0.26267428894717954
mizoram,Aizawl,762,236,61,1059,22.285174693106704,1533.0,11359.0,12892.0,26633.0,11044.0,37677.0,0.02421773067502918,0.22285174693106705,0.028824848575638395,0.06219769480423004,0.08239365114500066
mizoram,Champhai,805,269,91,1165,23.09012875536481,576.0,5893.0,6469.0,11652.0,4316.0,15968.0,0.026644081763453658,0.23090128755364808,0.014463849320183431,0.02636018766446228,0.07521555790254995
mizoram,Hnahthial,2,0,0,2,0.0,4.0,43.0,47.0,10.0,7.0,17.0,2.2890104607778056e-05,0.0,0.00010508593570082257,2.8063827047586346e-05,3.46414891624041e-05
mizoram,Khawzawl,5,7,24,36,19.444444444444446,8.0,27.0,35.0,6.0,2.0,8.0,0.0008011536612722319,0.19444444444444448,7.825548403252745e-05,1.3206506845922986e-05,0.04890980729073209
mizoram,Kolasib,189,51,35,275,18.545454545454547,678.0,3189.0,3867.0,8032.0,2899.0,10931.0,0.006271888662531187,0.18545454545454548,0.008646113050108104,0.01804504079159802,0.053897028163863506
mizoram,Lawngtlai,1164,381,97,1642,23.203410475030452,391.0,4004.0,4395.0,8990.0,4440.0,13430.0,0.03756266166136379,0.23203410475030453,0.009826652923513089,0.022170423367593214,0.07755487302727473
mizoram,Lunglei,541,116,69,726,15.977961432506888,1087.0,6236.0,7323.0,10249.0,5040.0,15289.0,0.01659532584063909,0.15977961432506887,0.0163732831305771,0.02523928539591457,0.05407578133078923
mizoram,Mamit,141,27,3,171,15.789473684210526,330.0,1479.0,1809.0,8827.0,1888.0,10715.0,0.0038913177833222695,0.15789473684210525,0.0040446905889954905,0.0176884651067581,0.04518227657383983
mizoram,Mammit,71,8,0,79,10.126582278481013,35.0,601.0,636.0,1723.0,1134.0,2857.0,0.0017854281594066885,0.10126582278481014,0.0014220139384196417,0.004716373757350246,0.027169033091148855
mizoram,Saiha,374,181,102,657,27.54946727549467,215.0,1636.0,1851.0,4477.0,1279.0,5756.0,0.015015908622702405,0.2754946727549467,0.004138597169834523,0.009502081675641589,0.07685737197577774
mizoram,Saitual,2,3,7,12,25.0,8.0,119.0,127.0,37.0,40.0,77.0,0.0002517911506855586,0.25,0.00028395561348945673,0.00012711262839200876,0.06267034055111624
mizoram,Serchhip,80,16,6,102,15.686274509803921,437.0,2018.0,2455.0,4895.0,2709.0,7604.0,0.002311900565385584,0.1568627450980392,0.005489063237138711,0.012552784757049799,0.04363322107123246
nagaland,Chumukedima,37,97,50,184,52.71739130434783,254.0,1583.0,1837.0,245.0,406.0,651.0,0.004188889143223384,0.5271739130434783,0.0041072949762215125,0.001074679494586983,0.13429598435515944
nagaland,Dimapur,1118,1802,276,3196,56.38297872340425,817.0,7398.0,8215.0,9331.0,15892.0,25223.0,0.0731338842218509,0.5638297872340425,0.018367680037920373,0.04163846527183943,0.17855553534811042
nagaland,Kiphire,163,693,52,908,76.3215859030837,261.0,1697.0,1958.0,1576.0,2734.0,4310.0,0.020761324879254698,0.763215859030837,0.004377835363876821,0.007115005563241009,0.20036899665087196
nagaland,Kohima,562,952,107,1621,58.72917951881554,276.0,3032.0,3308.0,3226.0,10727.0,13953.0,0.03708196946460045,0.5872917951881554,0.007396261176560023,0.02303379875264543,0.1658876500954901
nagaland,Longleng,205,636,48,889,71.54105736782903,132.0,688.0,820.0,671.0,2003.0,2674.0,0.020326412891706915,0.7154105736782903,0.0018334141973335002,0.004414274913249758,0.18721642575378664
nagaland,Meluri,2,13,2,17,76.47058823529412,8.0,88.0,96.0,160.0,705.0,865.0,0.0003662416737244489,0.7647058823529411,0.000214643613346361,0.001427953552715423,0.19163317460725118
nagaland,Mokokchung,132,315,43,490,64.28571428571429,189.0,2507.0,2696.0,2120.0,6425.0,8545.0,0.011193261153203468,0.6428571428571429,0.006027908141476972,0.01410620012480149,0.16865874877116263
nagaland,Mon,618,1434,171,2223,64.50742240215924,837.0,3825.0,4662.0,5267.0,8777.0,14044.0,0.05086181243848284,0.6450742240215924,0.010423630473132656,0.0231840227680178,0.18579172100709718
nagaland,Niuland,14,15,2,31,48.38709677419355,57.0,316.0,373.0,110.0,175.0,285.0,0.0006867031382333416,0.48387096774193555,0.0008339798726895068,0.0004704818063860064,0.12146898036968067
nagaland,Noklak,70,246,38,354,69.49152542372882,62.0,385.0,447.0,227.0,520.0,747.0,0.008080206926545654,0.6949152542372882,0.0009994343246439933,0.001233157576738059,0.17700340436388945
nagaland,Peren,511,843,100,1454,57.97799174690509,391.0,1413.0,1804.0,1819.0,2765.0,4584.0,0.033259321995101516,0.5797799174690509,0.0040335112341337,0.007567328422713871,0.15890590999691778
nagaland,Phek,309,695,39,1043,66.63470757430488,155.0,1313.0,1468.0,1620.0,7138.0,8758.0,0.023851489001304734,0.6663470757430489,0.003282258587421437,0.014457823369574189,0.178482806477618
nagaland,Shamator,3,221,23,247,89.47368421052632,51.0,382.0,433.0,36.0,134.0,170.0,0.005630965733513402,0.8947368421052632,0.0009681321310309824,0.00028063827047586343,0.22590480261334686
nagaland,Tseminyu,7,15,10,32,46.875,7.0,84.0,91.0,53.0,133.0,186.0,0.0007095932428411197,0.46875,0.00020346425848457136,0.0003070512841677094,0.11753796074352485
nagaland,Tuensang,512,983,84,1579,62.254591513616205,464.0,3775.0,4239.0,2650.0,7058.0,9708.0,0.036120585071073776,0.6225459151361621,0.009477857051825253,0.016026096057527545,0.17337947418078692
nagaland,Wokha,118,410,30,558,73.47670250896059,132.0,1773.0,1905.0,1973.0,4954.0,6927.0,0.012749788266532378,0.7347670250896059,0.004259334202341851,0.011435184115213565,0.19129308582919888
nagaland,Zunheboto,131,583,47,761,76.60972404730617,221.0,2218.0,2439.0,1477.0,6486.0,7963.0,0.01739647950191132,0.7660972404730617,0.005453289301580984,0.013145426751760593,0.20133282115460271
odisha,ANGUL,1,0,0,1,0.0,1.0,8.0,9.0,3.0,2.0,5.0,0.0,0.0,2.0122838751221344e-05,8.254066778701866e-06,5.675381105984642e-06
odisha,ANUGUL,12,1,0,13,7.6923076923076925,4.0,141.0,145.0,80.0,165.0,245.0,0.00027468125529333664,0.07692307692307693,0.00032420129099189945,0.0004044492721563915,0.01947263778275156
odisha,Angul,2582,413,14,3009,13.725490196078432,4007.0,25448.0,29455.0,32301.0,31747.0,64048.0,0.06885343466019639,0.13725490196078433,0.06585757949080275,0.10573129380845943,0.09273020228111727
odisha,Anugal,1,2,0,3,66.66666666666666,0.0,11.0,11.0,0.0,4.0,4.0,4.578020921555612e-05,0.6666666666666666,2.45945806959372e-05,6.603253422961493e-06,0.1666889293067159
odisha,Anugul,117,26,0,143,18.181818181818183,75.0,1383.0,1458.0,357.0,1297.0,1654.0,0.003250394854304484,0.18181818181818185,0.0032598998776978577,0.0027304452903945775,0.04779025268717052
odisha,Balangir,4254,924,56,5234,17.65380206343141,4999.0,32805.0,37804.0,46325.0,42647.0,88972.0,0.11978391741250256,0.1765380206343141,0.08452486623901907,0.1468761658869325,0.13233908267814473
odisha,Baleshwar,641,204,0,845,24.142011834319526,767.0,9516.0,10283.0,5494.0,15570.0,21064.0,0.01931924828896468,0.24142011834319527,0.022991461208756565,0.03477273252531522,0.07866960523375081
odisha,Baleswar,4864,1147,4,6015,19.068994181213633,8027.0,35181.0,43208.0,60252.0,44411.0,104663.0,0.13766108911117725,0.19068994181213633,0.09660751297364131,0.17277907825185468,0.14973118488704532
odisha,Bargarh,4329,818,3,5150,15.883495145631068,4540.0,30165.0,34705.0,41870.0,38922.0,80792.0,0.1178611486254492,0.15883495145631069,0.07759590209568186,0.13337251263697625,0.12315382282951652
odisha,Baudh,138,33,0,171,19.298245614035086,59.0,1067.0,1126.0,936.0,3904.0,4840.0,0.0038913177833222695,0.19298245614035087,0.002517590714875026,0.007989936641783407,0.0517090807305822
odisha,Bhadrak,3369,1137,14,4520,25.15486725663717,6869.0,33174.0,40043.0,51497.0,40578.0,92075.0,0.10344038272254903,0.2515486725663717,0.08953098134612847,0.15199863972979488,0.14739722630966975
odisha,Boudh,1177,245,2,1424,17.20505617977528,1352.0,7835.0,9187.0,12444.0,11863.0,24307.0,0.03257261885686817,0.1720505617977528,0.020540946623052277,0.04012632023798125,0.06654651042154877
odisha,Cuttack,4040,1025,15,5080,20.177165354330707,5831.0,42805.0,48636.0,65497.0,69264.0,134761.0,0.11625884130290474,0.2017716535433071,0.10874382061160014,0.22246525863292843,0.15737532369074914
odisha,Debagarh,776,95,5,876,10.844748858447488,1020.0,6962.0,7982.0,8406.0,7841.0,16247.0,0.0200288415318058,0.10844748858447488,0.017846722101360974,0.026820764590713846,0.04305546402066571
odisha,Dhenkanal,2358,525,8,2891,18.159806295399516,4436.0,24867.0,29303.0,37411.0,38664.0,76075.0,0.06615240231647858,0.18159806295399517,0.06551772710300434,0.1255856260379489,0.10677352717745694
odisha,Gajapati,1658,318,18,1994,15.947843530591776,3254.0,18070.0,21324.0,30076.0,28866.0,58942.0,0.04561997848330167,0.15947843530591777,0.047677712614560434,0.09730224081404908,0.08483259198135693
odisha,Ganjam,6709,996,9,7714,12.911589318122893,12562.0,82023.0,94585.0,94544.0,87307.0,181851.0,0.17655137683979216,0.12911589318122893,0.21147985592047452,0.3002020595547426,0.19640833828427792
odisha,JAJPUR,1967,456,49,2472,18.446601941747574,2586.0,15996.0,18582.0,20905.0,15643.0,36548.0,0.05656144848581958,0.18446601941747573,0.041546954408355,0.060333926525599164,0.08628918801119662
odisha,Jagatsinghapur,2821,304,24,3149,9.653858367735788,2499.0,13109.0,15608.0,26284.0,21891.0,48175.0,0.07205804930528532,0.09653858367735789,0.03489747413656252,0.07952793341279248,0.07224004468606034
odisha,Jagatsinghpur,626,68,0,694,9.798270893371757,230.0,4943.0,5173.0,2860.0,9233.0,12093.0,0.015862842493190192,0.09798270893371758,0.011566160540007557,0.019963285910968333,0.03635356139624114
odisha,Jajapur,2014,481,2,2497,19.263115738886665,3818.0,22431.0,26249.0,28109.0,31245.0,59354.0,0.057133701101014026,0.19263115738886666,0.058689377153423226,0.09798237591661411,0.09948893534657904
odisha,Jajpur,10,7,0,17,41.17647058823529,6.0,229.0,235.0,85.0,201.0,286.0,0.0003662416737244489,0.4117647058823529,0.0005254296785041129,0.00047213261974174674,0.10326887351604097
odisha,Jharsuguda,1071,86,0,1157,7.433016421780467,1824.0,14847.0,16671.0,13418.0,12371.0,25789.0,0.026460960926591434,0.07433016421780467,0.037274204980179006,0.042572825631188485,0.04381328350103166
odisha,Kalahandi,3350,1071,64,4485,23.879598662207357,5491.0,41886.0,47377.0,42854.0,52056.0,94910.0,0.1026392290612768,0.23879598662207357,0.10592885905740151,0.15667869559331882,0.14814423775710933
odisha,Kandhamal,2603,438,8,3049,14.365365693670057,4717.0,27055.0,31772.0,28755.0,30958.0,59713.0,0.06976903884450751,0.14365365693670057,0.07103809253375606,0.0985750179113249,0.09425519991876896
odisha,Kendrapara,3161,753,48,3962,19.00555275113579,5322.0,34358.0,39680.0,39525.0,38623.0,78148.0,0.09066770435140888,0.19005552751135793,0.08871936018316255,0.12900776212439868,0.12279300286234483
odisha,Kendujhar,4330,1032,15,5377,19.192858471266504,7193.0,46872.0,54065.0,47370.0,54574.0,101944.0,0.12305720237141483,0.19192858471266505,0.12088236412053133,0.16829051673759662,0.14888674317978706
odisha,Khorda,3496,654,165,4315,15.15643105446118,5724.0,31869.0,37593.0,48459.0,45859.0,94318.0,0.09874791127795453,0.1515643105446118,0.08405309746385155,0.15570141408672053,0.12040374889355146
odisha,Khordha,385,98,13,496,19.758064516129032,179.0,4429.0,4608.0,1672.0,7323.0,8995.0,0.011330601780850137,0.1975806451612903,0.010302893440625328,0.014849066134884658,0.058391263828722124
odisha,Koraput,3172,1165,46,4383,26.579968058407484,4920.0,36510.0,41430.0,47162.0,56820.0,103982.0,0.10030443839128345,0.2657996805840748,0.09263213438478891,0.1716548743565955,0.1544138753312448
odisha,Malkangiri,2333,486,4,2823,17.215727948990438,3367.0,17487.0,20854.0,27302.0,20713.0,48015.0,0.06459587520314967,0.1721572794899044,0.04662685325755221,0.07926380327587403,0.09082600750026373
odisha,Mayurbhanj,6227,1860,35,8122,22.900763358778626,9764.0,61707.0,71471.0,77366.0,79552.0,156918.0,0.1858905395197656,0.22900763358778625,0.1597999342653934,0.25904233015606787,0.20608205011315678
odisha,NUAPADA,35,4,0,39,10.256410256410255,9.0,344.0,353.0,70.0,225.0,295.0,0.0008698239750955661,0.10256410256410256,0.0007892624532423483,0.0004869899399434101,0.02620071451094624
odisha,Nabarangapur,4174,1990,65,6229,31.947343072724355,4234.0,37588.0,41822.0,45252.0,45323.0,90575.0,0.14255957149724174,0.31947343072724355,0.09350859580595323,0.14952241969618432,0.178370410806273
odisha,Nabarangpur,327,103,12,442,23.30316742081448,0.0,0.0,0.0,0.0,0.0,0.0,0.010094536132030122,0.2330316742081448,0.0,0.0,0.06179100619824674
odisha,Nayagarh,2080,271,11,2362,11.47332768839966,3399.0,19496.0,22895.0,30128.0,30707.0,60835.0,0.05404353697896399,0.11473327688399661,0.05119026591213474,0.10042723049646561,0.07792205644535662
odisha,Nuapada,1666,413,2,2081,19.846227775108122,2464.0,15426.0,17890.0,23036.0,23620.0,46656.0,0.047611417584178355,0.19846227775108122,0.039999731695483313,0.07702034792542285,0.08968358151641395
odisha,Puri,2959,548,4,3511,15.60808886357163,3861.0,26976.0,30837.0,36327.0,35154.0,71481.0,0.08034426717330098,0.15608088863571631,0.0689475531746014,0.11800178948167762,0.10453058420084022
odisha,Rayagada,2370,672,3,3045,22.06896551724138,4156.0,27317.0,31473.0,29519.0,29352.0,58871.0,0.0696774784260764,0.22068965517241382,0.07036956711302104,0.09718503306579152,0.11307045127799271
odisha,Sambalpur,2234,317,1,2552,12.421630094043886,3679.0,26399.0,30078.0,26666.0,25524.0,52190.0,0.058392656854441824,0.12421630094043887,0.06725052710658173,0.08615594903609008,0.08217280036269872
odisha,Sonapur,1266,221,1,1488,14.85215053763441,2173.0,10990.0,13163.0,15279.0,10976.0,26255.0,0.03403758555176597,0.1485215053763441,0.029430769609147395,0.0433421046549635,0.06359810614002628
odisha,Subarnapur,339,60,0,399,15.037593984962406,290.0,4019.0,4309.0,1902.0,4573.0,6475.0,0.009110261633895667,0.15037593984962405,0.009634368019890307,0.010689016478418916,0.044847253433931346
odisha,Sundargarh,486,105,0,591,17.766497461928935,398.0,6626.0,7024.0,3142.0,11889.0,15031.0,0.013505161718589053,0.17766497461928935,0.01570475770984208,0.024813375550133552,0.057246676908323635
odisha,Sundergarh,3341,640,19,4000,16.0,5523.0,37152.0,42675.0,47566.0,46692.0,94258.0,0.09153752832650444,0.16,0.09541579374537454,0.1556023652853761,0.12224176672042666
odisha,jajpur,14,4,0,18,22.22222222222222,17.0,137.0,154.0,86.0,126.0,212.0,0.00038913177833222693,0.2222222222222222,0.0003443241297431208,0.0003499724314169591,0.055830610990203845
orissa,Anugul,42,9,0,51,17.647058823529413,15.0,195.0,210.0,57.0,149.0,206.0,0.001144505230388903,0.17647058823529413,0.0004695329041951647,0.0003400675512825169,0.044680143980555184
orissa,Balangir,328,108,0,436,24.770642201834864,241.0,4549.0,4790.0,2473.0,9600.0,12073.0,0.009957195504383454,0.24770642201834864,0.01070982195759447,0.019930269643853527,0.07153964225141096
orissa,Baleshwar,337,47,0,384,12.239583333333332,241.0,1763.0,2004.0,1068.0,2704.0,3772.0,0.008766910064778996,0.12239583333333333,0.004480685428605286,0.006226867977852688,0.03580888753729758
orissa,Baleswar,2,1,0,3,33.33333333333333,0.0,6.0,6.0,6.0,5.0,11.0,4.578020921555612e-05,0.3333333333333333,1.3415225834147562e-05,1.8158946913144105e-05,0.08335567124110824
orissa,Bargarh,82,7,0,89,7.865168539325842,44.0,722.0,766.0,260.0,755.0,1015.0,0.002014329205484469,0.07865168539325842,0.0017126771648261721,0.0016755755560764788,0.021045587114414697
orissa,Baudh,4,0,0,4,0.0,0.0,4.0,4.0,0.0,5.0,5.0,6.867031382333417e-05,0.0,8.943483889431708e-06,8.254066778701866e-06,2.7474119971793674e-05
orissa,Bhadrak,332,39,0,371,10.512129380053908,245.0,2362.0,2607.0,1564.0,4041.0,5605.0,0.00846933870487788,0.10512129380053908,0.0058289156249371156,0.009252808858924792,0.03226093689361441
orissa,Cuttack,265,57,0,322,17.70186335403727,97.0,1938.0,2035.0,1033.0,5274.0,6307.0,0.007347723579096755,0.1770186335403727,0.0045499974287483815,0.010411679834654535,0.04981869709045762
orissa,Debagarh,7,0,0,7,0.0,0.0,7.0,7.0,2.0,3.0,5.0,0.00013734062764666835,0.0,1.565109680650549e-05,8.254066778701866e-06,5.285025239337538e-05
orissa,Dhenkanal,108,18,0,126,14.285714285714285,46.0,634.0,680.0,441.0,1131.0,1572.0,0.0028612630759722573,0.14285714285714285,0.0015203922612033905,0.002595078595223867,0.03753882196216145
